#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons;Series;Language;Region;Rating
Bulls vs Blazers and the NBA Playoffs (USA) (Rev 1);Bulls vs Blazers and the NBA Playoffs (USA) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Burai - Hachigyoku no Yuushi Densetsu (Japan);Burai - Hachigyoku no Yuushi Densetsu (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Bushi Seiryuuden - Futari no Yuusha (Japan);Bushi Seiryuuden - Futari no Yuusha (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Bust-A-Move (USA);Bust-A-Move (USA);Super Famicom;;;;;;;;;;;;;;;;;;
CB Chara Wars - Ushinawareta Gag (Japan);CB Chara Wars - Ushinawareta Gag (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Cacoma Knight (Japan);Cacoma Knight (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Cacoma Knight in Bizyland (USA);Cacoma Knight in Bizyland (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Cal Ripken Jr. Baseball (Europe);Cal Ripken Jr. Baseball (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Cameltry (Japan);Cameltry (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Cannon Fodder (Europe);Cannon Fodder (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Cannondale Cup (USA);Cannondale Cup (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Capcom's MVP Football (USA);Capcom's MVP Football (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Capcom's Soccer Shootout (USA);Capcom's Soccer Shootout (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Captain America and the Avengers (Europe);Captain America and the Avengers (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Captain Commando (Europe);Captain Commando (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Captain Novolin (USA) (En,Fr,Es);Captain Novolin (USA) (En,Fr,Es);Super Famicom;;;;;;;;;;;;;;;;;;
Captain Tsubasa III - Koutei no Chousen (Japan);Captain Tsubasa III - Koutei no Chousen (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Captain Tsubasa IV - Pro no Rival-tachi (Japan);Captain Tsubasa IV - Pro no Rival-tachi (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Captain Tsubasa J - The Way to World Youth (Japan);Captain Tsubasa J - The Way to World Youth (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Captain Tsubasa V - Hasha no Shougou Campione (Japan);Captain Tsubasa V - Hasha no Shougou Campione (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Caravan Shooting Collection (Japan) (En);Caravan Shooting Collection (Japan) (En);Super Famicom;;;;;;;;;;;;;;;;;;
Card Master - Rimusaria no Fuuin (Japan);Card Master - Rimusaria no Fuuin (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Carrier Aces (Europe);Carrier Aces (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Casper (Europe);Casper (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Cassette Kensaki - NUS-you S Cassette (Japan) (En);Cassette Kensaki - NUS-you S Cassette (Japan) (En);Super Famicom;;;;;;;;;;;;;;;;;;
Castlevania - Dracula X (USA) (Castlevania Advance Collection);Castlevania - Dracula X (USA) (Castlevania Advance Collection);Super Famicom;;;;;;;;;;;;;;;;;;
Castlevania - Vampire's Kiss (Europe) (Castlevania Advance Collection);Castlevania - Vampire's Kiss (Europe) (Castlevania Advance Collection);Super Famicom;;;;;;;;;;;;;;;;;;
Champions - World Class Soccer (Europe) (En,Fr,De,Es);Champions - World Class Soccer (Europe) (En,Fr,De,Es);Super Famicom;;;;;;;;;;;;;;;;;;
Championship Pool (Europe);Championship Pool (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Championship Soccer '94 (USA) (En,Fr,De,It);Championship Soccer '94 (USA) (En,Fr,De,It);Super Famicom;;;;;;;;;;;;;;;;;;
Chaos Engine, The (Europe);Chaos Engine, The (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Chaos Seed - Fuusui Kairouki (Japan);Chaos Seed - Fuusui Kairouki (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Chavez (USA) (Es);Chavez (USA) (Es);Super Famicom;;;;;;;;;;;;;;;;;;
Chavez II (USA) (Es);Chavez II (USA) (Es);Super Famicom;;;;;;;;;;;;;;;;;;
Chessmaster, The (Europe);Chessmaster, The (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Chester Cheetah - Too Cool to Fool (USA);Chester Cheetah - Too Cool to Fool (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Chester Cheetah - Wild Wild Quest (USA);Chester Cheetah - Wild Wild Quest (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Chibi Maruko-chan - Harikiri 365-nichi no Maki (Japan);Chibi Maruko-chan - Harikiri 365-nichi no Maki (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Chibi Maruko-chan - Mezase! Minami no Island!! (Japan);Chibi Maruko-chan - Mezase! Minami no Island!! (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Chinhai (Japan);Chinhai (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Choplifter III (Europe);Choplifter III (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Choplifter III - Rescue-Survive (Japan) (En);Choplifter III - Rescue-Survive (Japan) (En);Super Famicom;;;;;;;;;;;;;;;;;;
Chou Aniki - Bakuretsu Rantou Hen (Japan);Chou Aniki - Bakuretsu Rantou Hen (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Chou Gojira - Super Godzilla (Japan) (Rev 1);Chou Gojira - Super Godzilla (Japan) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Chou Mahou Tairiku WOZZ (Japan);Chou Mahou Tairiku WOZZ (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Chou Makai Taisen! Dorabocchan (Japan);Chou Makai Taisen! Dorabocchan (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Chou Makaimura (Japan);Chou Makaimura (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Choujikuu Yousai Macross - Scrambled Valkyrie (Japan) (En);Choujikuu Yousai Macross - Scrambled Valkyrie (Japan) (En);Super Famicom;;;;;;;;;;;;;;;;;;
Choukou Gasshin Xardion (Japan);Choukou Gasshin Xardion (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Chrono Trigger (Japan);Chrono Trigger (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Chuck Rock (Europe);Chuck Rock (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Circuit USA (Japan) (En);Circuit USA (Japan) (En);Super Famicom;;;;;;;;;;;;;;;;;;
Civilization - Sekai Shichi Daibunmei (Japan);Civilization - Sekai Shichi Daibunmei (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Classic Kong (World) (Aftermarket) (Unl);Classic Kong (World) (Aftermarket) (Unl);Super Famicom;;;;;;;;;;;;;;;;;;
Classic Kong Complete (World) (v2.0) (Aftermarket) (Unl);Classic Kong Complete (World) (v2.0) (Aftermarket) (Unl);Super Famicom;;;;;;;;;;;;;;;;;;
Classic Road (Japan);Classic Road (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Classic Road II (Japan);Classic Road II (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Clay Fighter (Europe);Clay Fighter (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Clay Fighter - Tournament Edition (USA);Clay Fighter - Tournament Edition (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Clay Fighter 2 - Judgment Clay (Europe);Clay Fighter 2 - Judgment Clay (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Claymates (Europe);Claymates (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Cliffhanger (Europe);Cliffhanger (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Clock Tower (Japan);Clock Tower (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Clockwerx (Japan);Clockwerx (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Clue (USA);Clue (USA);Super Famicom;;;;;;;;;;;;;;;;;;
College Football USA 97 (USA);College Football USA 97 (USA);Super Famicom;;;;;;;;;;;;;;;;;;
College Slam (USA);College Slam (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Columns (Japan) (NP);Columns (Japan) (NP);Super Famicom;;;;;;;;;;;;;;;;;;
Combatribes, The (Japan);Combatribes, The (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Computer Nouryoku Kaiseki - Ultra Baken (Japan);Computer Nouryoku Kaiseki - Ultra Baken (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Congo's Caper (Europe);Congo's Caper (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Contra III - The Alien Wars (USA);Contra III - The Alien Wars (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Contra Spirits (Japan) (En);Contra Spirits (Japan) (En);Super Famicom;;;;;;;;;;;;;;;;;;
Conveni Wars Barcode Battler Senki - Super Senshi Shutsugeki seyo! (Japan);Conveni Wars Barcode Battler Senki - Super Senshi Shutsugeki seyo! (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Cool Spot (Europe);Cool Spot (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Cool World (USA);Cool World (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Copa Libertadores 3 (USA) (Es) (Pirate);Copa Libertadores 3 (USA) (Es) (Pirate);Super Famicom;;;;;;;;;;;;;;;;;;
Coron Land (Japan);Coron Land (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Cosmo Gang - The Puzzle (Japan);Cosmo Gang - The Puzzle (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Cosmo Gang - The Video (Japan);Cosmo Gang - The Video (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Cosmo Police Galivan II - Arrow of Justice (Japan);Cosmo Police Galivan II - Arrow of Justice (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Crash Dummy - Dr. Zabu o Sukuidase (Japan);Crash Dummy - Dr. Zabu o Sukuidase (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Crayon Shin-chan - Arashi o Yobu Enji (Japan);Crayon Shin-chan - Arashi o Yobu Enji (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Crayon Shin-chan 2 - Daimaou no Gyakushuu (Japan);Crayon Shin-chan 2 - Daimaou no Gyakushuu (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Creepy Bird (World) (Aftermarket) (Unl);Creepy Bird (World) (Aftermarket) (Unl);Super Famicom;;;;;;;;;;;;;;;;;;
Crystal Beans from Dungeon Explorer (Japan);Crystal Beans from Dungeon Explorer (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Cu-On-Pa SFC (Japan);Cu-On-Pa SFC (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
CutThroat Island (Europe);CutThroat Island (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Cute Angela (World) (Unl);Cute Angela (World) (Unl);Super Famicom;;;;;;;;;;;;;;;;;;
Cyber Knight (Japan);Cyber Knight (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Cyber Knight II - Chikyuu Teikoku no Yabou (Japan);Cyber Knight II - Chikyuu Teikoku no Yabou (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Cyber Spin (USA);Cyber Spin (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Cybernator (Europe);Cybernator (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Cyborg 009 (Japan);Cyborg 009 (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
D-Force (USA);D-Force (USA);Super Famicom;;;;;;;;;;;;;;;;;;
DSP3 (Japan) (Enhancement Chip);DSP3 (Japan) (Enhancement Chip);Super Famicom;;;;;;;;;;;;;;;;;;
Daffy Duck - The Marvin Missions (Europe);Daffy Duck - The Marvin Missions (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Dai-3-ji Super Robot Taisen (Japan) (Rev 2);Dai-3-ji Super Robot Taisen (Japan) (Rev 2);Super Famicom;;;;;;;;;;;;;;;;;;
Dai-4-ji Super Robot Taisen (Japan) (Rev 1);Dai-4-ji Super Robot Taisen (Japan) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Daibakushou Jinsei Gekijou (Japan);Daibakushou Jinsei Gekijou (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Daibakushou Jinsei Gekijou - Dokidoki Seishun Hen (Japan);Daibakushou Jinsei Gekijou - Dokidoki Seishun Hen (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Daibakushou Jinsei Gekijou - Ooedo Nikki (Japan);Daibakushou Jinsei Gekijou - Ooedo Nikki (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Daibakushou Jinsei Gekijou - Zukkoke Salaryman Hen (Japan) (Rev 1) (NP);Daibakushou Jinsei Gekijou - Zukkoke Salaryman Hen (Japan) (Rev 1) (NP);Super Famicom;;;;;;;;;;;;;;;;;;
Daikaijuu Monogatari (Japan) (Rev 1);Daikaijuu Monogatari (Japan) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Daikaijuu Monogatari II (Japan);Daikaijuu Monogatari II (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Daikoukai Jidai II (Japan);Daikoukai Jidai II (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Daisenryaku Expert (Japan);Daisenryaku Expert (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Daisenryaku Expert WWII - War in Europe (Japan);Daisenryaku Expert WWII - War in Europe (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Darius Force (Japan) (En);Darius Force (Japan) (En);Super Famicom;;;;;;;;;;;;;;;;;;
Darius Twin (Europe);Darius Twin (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Dark Half (Japan);Dark Half (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Dark Kingdom (Japan);Dark Kingdom (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Dark Law - Meaning of Death (Japan);Dark Law - Meaning of Death (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Date Kimiko no Virtual Tennis (Japan);Date Kimiko no Virtual Tennis (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
David Crane's Amazing Tennis (Japan);David Crane's Amazing Tennis (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Daze Before Christmas (Europe);Daze Before Christmas (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Dead Dance (Japan) (Rev 1) (Switch Online);Dead Dance (Japan) (Rev 1) (Switch Online);Super Famicom;;;;;;;;;;;;;;;;;;
Deae Tonosama Appare Ichiban (Japan);Deae Tonosama Appare Ichiban (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Dear Boys (Japan);Dear Boys (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Death Brade (Japan);Death Brade (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Death and Return of Superman, The (USA) (Rev 1);Death and Return of Superman, The (USA) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Dekitate High School (Japan);Dekitate High School (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Dennis (Europe);Dennis (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Dennis the Menace (USA);Dennis the Menace (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Densetsu no Ogre Battle - The March of the Black Queen (Japan) (NP);Densetsu no Ogre Battle - The March of the Black Queen (Japan) (NP);Super Famicom;;;;;;;;;;;;;;;;;;
Derby Jockey - Kishu Ou e no Michi (Japan) (Rev 1);Derby Jockey - Kishu Ou e no Michi (Japan) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Derby Jockey 2 (Japan) (Rev 1);Derby Jockey 2 (Japan) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Derby Stallion 96 (Japan);Derby Stallion 96 (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Derby Stallion 98 (Japan) (NP);Derby Stallion 98 (Japan) (NP);Super Famicom;;;;;;;;;;;;;;;;;;
Derby Stallion II (Japan) (Rev 1);Derby Stallion II (Japan) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Derby Stallion III (Japan) (Rev 2);Derby Stallion III (Japan) (Rev 2);Super Famicom;;;;;;;;;;;;;;;;;;
Descentralizado 1993 (USA) (Pirate);Descentralizado 1993 (USA) (Pirate);Super Famicom;;;;;;;;;;;;;;;;;;
Desert Fighter (Europe);Desert Fighter (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Desert Fighter - Suna no Arashi Sakusen (Japan);Desert Fighter - Suna no Arashi Sakusen (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Desert Strike - Return to the Gulf (Europe);Desert Strike - Return to the Gulf (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Desert Strike - Wangan Sakusen (Japan);Desert Strike - Wangan Sakusen (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Destructive (Japan);Destructive (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Dharma Doujou (Japan);Dharma Doujou (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Dig & Spike Volleyball (USA);Dig & Spike Volleyball (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Digimon Adventure (USA) (Pirate);Digimon Adventure (USA) (Pirate);Super Famicom;;;;;;;;;;;;;;;;;;
Dimension-Force (Japan) (En);Dimension-Force (Japan) (En);Super Famicom;;;;;;;;;;;;;;;;;;
Dino Dini's Soccer! (Europe) (En,Fr,De);Dino Dini's Soccer! (Europe) (En,Fr,De);Super Famicom;;;;;;;;;;;;;;;;;;
DinoCity (Europe);DinoCity (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Dinowars - Kyouryuu Oukoku e no Daibouken (Japan);Dinowars - Kyouryuu Oukoku e no Daibouken (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Dirt Racer (Europe) (En,Fr,De);Dirt Racer (Europe) (En,Fr,De);Super Famicom;;;;;;;;;;;;;;;;;;
Dirt Trax FX (Europe);Dirt Trax FX (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
DoReMi Fantasy - Milon no Dokidoki Daibouken (Japan);DoReMi Fantasy - Milon no Dokidoki Daibouken (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Dokapon 3-2-1 - Arashi o Yobu Yuujou (Japan) (Rev 1);Dokapon 3-2-1 - Arashi o Yobu Yuujou (Japan) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Dokapon Gaiden - Honoo no Audition (Japan);Dokapon Gaiden - Honoo no Audition (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Dokuritsu Sensou - Liberty or Death (Japan);Dokuritsu Sensou - Liberty or Death (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Dolucky no A.League Soccer (Japan);Dolucky no A.League Soccer (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Dolucky no Kusayakiu (Japan);Dolucky no Kusayakiu (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Dolucky no Puzzle Tour '94 (Japan);Dolucky no Puzzle Tour '94 (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Donald Duck no Mahou no Boushi (Japan);Donald Duck no Mahou no Boushi (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Donald Duck no Maui Mallard (Japan);Donald Duck no Maui Mallard (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Donald in Maui Mallard (Europe);Donald in Maui Mallard (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Donkey Kong Country (USA) (Rev 1);Donkey Kong Country (USA) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Donkey Kong Country - Competition Cartridge (USA) (Competition Cart, Nintendo Power mail-order);Donkey Kong Country - Competition Cartridge (USA) (Competition Cart, Nintendo Power mail-order);Super Famicom;;;;;;;;;;;;;;;;;;
Donkey Kong Country 2 - Diddy's Kong Quest (USA) (En,Fr) (Rev 1);Donkey Kong Country 2 - Diddy's Kong Quest (USA) (En,Fr) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Donkey Kong Country 3 - Dixie Kong's Double Trouble! (Europe) (En,Fr,De);Donkey Kong Country 3 - Dixie Kong's Double Trouble! (Europe) (En,Fr,De);Super Famicom;;;;;;;;;;;;;;;;;;
Doom (Europe);Doom (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Doom Troopers (USA);Doom Troopers (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Doomsday Warrior (USA);Doomsday Warrior (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Doraemon - Nobita to Yousei no Kuni (Japan) (Rev 1);Doraemon - Nobita to Yousei no Kuni (Japan) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Doraemon 2 - Nobita no Toys Land Daibouken (Japan);Doraemon 2 - Nobita no Toys Land Daibouken (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Doraemon 3 - Nobita to Toki no Hougyoku (Japan);Doraemon 3 - Nobita to Toki no Hougyoku (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Doraemon 4 - Nobita to Tsuki no Oukoku (Japan);Doraemon 4 - Nobita to Tsuki no Oukoku (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Dossun! Ganseki Battle (Japan);Dossun! Ganseki Battle (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Dottie - Dreads Nought (World) (v1.1) (Aftermarket) (Unl);Dottie - Dreads Nought (World) (v1.1) (Aftermarket) (Unl);Super Famicom;;;;;;;;;;;;;;;;;;
Dottie Flowers (Japan) (v1.1) (Aftermarket) (Unl);Dottie Flowers (Japan) (v1.1) (Aftermarket) (Unl);Super Famicom;;;;;;;;;;;;;;;;;;
Double Dragon V - The Shadow Falls (Europe);Double Dragon V - The Shadow Falls (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Doukyuusei 2 (Japan) (NP);Doukyuusei 2 (Japan) (NP);Super Famicom;;;;;;;;;;;;;;;;;;
Down the World - Mervil's Ambition (Japan);Down the World - Mervil's Ambition (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Downtown - Nekketsu Baseball Monogatari - Yakyuu de Shoubu da! Kunio-kun (Japan);Downtown - Nekketsu Baseball Monogatari - Yakyuu de Shoubu da! Kunio-kun (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Dr. Mario (Japan) (En) (NP);Dr. Mario (Japan) (En) (NP);Super Famicom;;;;;;;;;;;;;;;;;;
Dragon - The Bruce Lee Story (Europe);Dragon - The Bruce Lee Story (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Dragon Ball Z - Final Bout (USA) (Pirate);Dragon Ball Z - Final Bout (USA) (Pirate);Super Famicom;;;;;;;;;;;;;;;;;;
Dragon Ball Z - Hyper Dimension (Japan);Dragon Ball Z - Hyper Dimension (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Dragon Ball Z - Super Butouden (Japan);Dragon Ball Z - Super Butouden (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Dragon Ball Z - Super Butouden 2 (Japan) (Rev 1);Dragon Ball Z - Super Butouden 2 (Japan) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Dragon Ball Z - Super Butouden 3 (Japan);Dragon Ball Z - Super Butouden 3 (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Dragon Ball Z - Super Gokuu Den - Kakusei Hen (Japan);Dragon Ball Z - Super Gokuu Den - Kakusei Hen (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Dragon Ball Z - Super Gokuu Den - Totsugeki Hen (Japan);Dragon Ball Z - Super Gokuu Den - Totsugeki Hen (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Dragon Ball Z - Super Saiya Densetsu (Japan) (Rev 1);Dragon Ball Z - Super Saiya Densetsu (Japan) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Dragon Knight 4 (Japan);Dragon Knight 4 (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Dragon Quest I & II (Japan);Dragon Quest I & II (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Dragon Quest III - Soshite Densetsu e... (Japan);Dragon Quest III - Soshite Densetsu e... (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Dragon Quest V - Tenkuu no Hanayome (Japan);Dragon Quest V - Tenkuu no Hanayome (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Dragon Quest VI - Maboroshi no Daichi (Japan);Dragon Quest VI - Maboroshi no Daichi (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Dragon Slayer - Eiyuu Densetsu (Japan) (Rev 1) (NP);Dragon Slayer - Eiyuu Densetsu (Japan) (Rev 1) (NP);Super Famicom;;;;;;;;;;;;;;;;;;
Dragon Slayer - Eiyuu Densetsu II (Japan);Dragon Slayer - Eiyuu Densetsu II (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Dragon View (USA);Dragon View (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Dragon's Earth (Japan);Dragon's Earth (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Dragon's Lair (Europe) (En,Fr,De,Es,It,Nl,Sv);Dragon's Lair (Europe) (En,Fr,De,Es,It,Nl,Sv);Super Famicom;;;;;;;;;;;;;;;;;;
Dragon's Magic (Japan) (En);Dragon's Magic (Japan) (En);Super Famicom;;;;;;;;;;;;;;;;;;
Drakkhen (Europe);Drakkhen (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Dream Basketball - Dunk & Hoop (Japan);Dream Basketball - Dunk & Hoop (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Dream Maze - Kigurumi Daibouken (Japan);Dream Maze - Kigurumi Daibouken (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Dream T.V. (USA);Dream T.V. (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Drift King Shutokou Battle '94 - Tsuchiya Keiichi & Bandou Masaaki (Japan);Drift King Shutokou Battle '94 - Tsuchiya Keiichi & Bandou Masaaki (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Drift King Shutokou Battle 2 - Tsuchiya Keiichi & Bandou Masaaki (Japan);Drift King Shutokou Battle 2 - Tsuchiya Keiichi & Bandou Masaaki (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Dual Orb - Seirei Tama Densetsu (Japan);Dual Orb - Seirei Tama Densetsu (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Dual Orb II (Japan);Dual Orb II (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
DuckTales (World) (REV-B) (Aftermarket) (Unl);DuckTales (World) (REV-B) (Aftermarket) (Unl);Super Famicom;;;;;;;;;;;;;;;;;;
Dun Quest - Majin Fuuin no Densetsu (Japan);Dun Quest - Majin Fuuin no Densetsu (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Dungeon Master (Japan) (Rev 1);Dungeon Master (Japan) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Dynamaite - The Las Vegas (Japan);Dynamaite - The Las Vegas (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Dynamic Stadium (Japan);Dynamic Stadium (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
E.V.O. - Search for Eden (USA);E.V.O. - Search for Eden (USA);Super Famicom;;;;;;;;;;;;;;;;;;
ESPN Baseball Tonight (Europe);ESPN Baseball Tonight (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
